id,publisher_id,name,slug,description,created_at,active
644,2,Aquaman and The Others (2014),aquaman-and-the-others-2014,,2025-10-28 18:06:56,1
646,2,All-Star Batman (2016),all-star-batman-2016,,2025-10-28 18:06:56,1
647,2,All-Star Comics (1940),all-star-comics-1940,,2025-10-28 18:06:56,1
648,2,All-Star Squadron (1981),all-star-squadron-1981,,2025-10-28 18:06:56,1
649,2,Aquaman/Green Arrow - Deep Target (2021),aquaman-green-arrow-deep-target-2021,,2025-10-28 18:06:56,1
650,2,Arkham Manor (2014),arkham-manor-2014,,2025-10-28 18:06:56,1
651,2,Azrael: Agent of the Bat (1998),azrael-agent-of-the-bat-1998,,2025-10-28 18:06:56,1
652,2,Bane: Conquest (2017),bane-conquest-2017,,2025-10-28 18:06:56,1
653,2,Batgirl (2016),batgirl-2016,,2025-10-28 18:06:56,1
654,2,Batgirl (2008),batgirl-2008,,2025-10-28 18:06:56,1
655,2,Batgirl (2000),batgirl-2000,,2025-10-28 18:06:56,1
656,2,Batgirl (2011),batgirl-2011,,2025-10-28 18:06:56,1
658,2,Batman Beyond 2.0 (2013),batman-beyond-20-2013,,2025-10-28 18:06:56,1
659,2,Batman Beyond (2012),batman-beyond-2012,,2025-10-28 18:06:56,1
660,2,Batman Beyond (2011),batman-beyond-2011,,2025-10-28 18:06:56,1
661,2,Batman Beyond (2015),batman-beyond-2015,,2025-10-28 18:06:56,1
662,2,Batman Beyond (2016),batman-beyond-2016,,2025-10-28 18:06:56,1
663,2,Batman: Europa (2015),batman-europa-2015,,2025-10-28 18:06:56,1
664,2,Batman: Gotham County Line (2005),batman-gotham-county-line-2005,,2025-10-28 18:06:56,1
665,2,"Batman, Incorporated (2012)",batman-incorporated-2012,,2025-10-28 18:06:56,1
666,2,Batman: The Widening Gyre (2009),batman-the-widening-gyre-2009,,2025-10-28 18:06:56,1
667,2,Batman: Urban Legends (2021),batman-urban-legends-2021,,2025-10-28 18:06:56,1
668,2,Batman Versus Predator III (1997),batman-versus-predator-iii-1997,,2025-10-28 18:06:56,1
670,2,Batman &amp; Robin Eternal (2015),batman-amp-robin-eternal-2015,,2025-10-28 18:06:56,1
671,2,Dark Moon Rising - Batman and the Mad Monk (2006),dark-moon-rising-batman-and-the-mad-monk-2006,,2025-10-28 18:06:56,1
672,2,Batman &amp; The Monster Men (2006),batman-amp-the-monster-men-2006,,2025-10-28 18:06:56,1
673,2,Batman: Bane of the Demon (1998),batman-bane-of-the-demon-1998,,2025-10-28 18:06:56,1
674,2,Batman: Beyond the White Knight (2022),batman-beyond-the-white-knight-2022,,2025-10-28 18:06:56,1
675,2,Batman/Catwoman (2020),batman-catwoman-2020,,2025-10-28 18:06:56,1
676,2,Batman Confidential (2007),batman-confidential-2007,,2025-10-28 18:06:56,1
677,2,Batman: The Dark Knight (2011),batman-the-dark-knight-2011,,2025-10-28 18:06:56,1
678,2,Batman: Death and the Maidens (2003),batman-death-and-the-maidens-2003,,2025-10-28 18:06:56,1
679,2,Batman Eternal (2014),batman-eternal-2014,,2025-10-28 18:06:56,1
680,2,Batman/Fortnite: Zero Point (2021),batman-fortnite-zero-point-2021,,2025-10-28 18:06:56,1
682,2,Batman: Jekyll &amp; Hyde (2005),batman-jekyll-amp-hyde-2005,,2025-10-28 18:06:56,1
684,2,Legends of the Dark Knight Halloween Special(1993),legends-of-the-dark-knight-halloween-special1993,,2025-10-28 18:06:56,1
685,1,Spider-Man: Fairy Tales (2007),spider-man-fairy-tales-2007,,2025-10-28 18:06:56,1
686,2,The Batman &amp; Scooby-Doo Mysteries (2021),the-batman-amp-scooby-doo-mysteries-2021,,2025-10-28 18:06:56,1
687,2,Batman Secret Files (2018),batman-secret-files-2018,,2025-10-28 18:06:56,1
688,2,Batman: Off-World (2024),batman-off-world-2024,,2025-10-28 18:06:56,1
689,1,Hulk: Future Imperfect (1992),hulk-future-imperfect-1992,,2025-10-28 18:06:56,1
690,2,Batman/Superman: World’s Finest (2022),batman-superman-worlds-finest-2022,,2025-10-28 18:06:56,1
691,2,Batman: The Adventures Continue Season Two (2021),batman-the-adventures-continue-season-two-2021,,2025-10-28 18:06:56,1
692,2,Batman: Turning Points (2001),batman-turning-points-2001,,2025-10-28 18:06:56,1
693,1,Fantastic Four (2022),fantastic-four-2022,,2025-10-28 18:06:56,1
694,2,Batman versus Predator (1991),batman-versus-predator-1991,,2025-10-28 18:06:56,1
695,2,Batman Versus Predator II: Bloodmatch (1994),batman-versus-predator-ii-bloodmatch-1994,,2025-10-28 18:06:56,1
696,2,Batman vs. Robin (2022),batman-vs-robin-2022,,2025-10-28 18:06:56,1
697,2,Batman: White Knight Presents Harley Quinn (2020),batman-white-knight-presents-harley-quinn-2020,,2025-10-28 18:06:56,1
698,2,Batman: White Knight Presents: Red Hood (2022),batman-white-knight-presents-red-hood-2022,,2025-10-28 18:06:56,1
699,2,Batwing (2011),batwing-2011,,2025-10-28 18:06:56,1
700,2,The Batman Who Laughs (2018),the-batman-who-laughs-2018,,2025-10-28 18:06:56,1
701,2,Batman: Creature of the Night (2017),batman-creature-of-the-night-2017,,2025-10-28 18:06:56,1
702,2,Batman: The Adventures Continue (2020),batman-the-adventures-continue-2020,,2025-10-28 18:06:56,1
703,2,Batman: Damned (2018),batman-damned-2018,,2025-10-28 18:06:56,1
704,2,Batman/Shadow (2017),batman-shadow-2017,,2025-10-28 18:06:56,1
705,1,Venus (1948),venus-1948,,2025-10-28 18:06:56,1
706,2,Batwoman (2017),batwoman-2017,,2025-10-28 18:06:56,1
707,2,Beware the Batman (2013),beware-the-batman-2013,,2025-10-28 18:06:56,1
708,2,Birds of Prey (2010),birds-of-prey-2010,,2025-10-28 18:06:56,1
709,1,Spider-Woman (1999),spider-woman-1999,,2025-10-28 18:06:56,1
710,719,The Boondock Saints: In Nomine Patris vol.1 (2010),the-boondock-saints-in-nomine-patris-vol1-2010,,2025-10-28 18:06:56,1
711,2,DC Comics Bombshells (2015),dc-comics-bombshells-2015,,2025-10-28 18:06:56,1
712,2,Captain Atom (2011),captain-atom-2011,,2025-10-28 18:06:56,1
713,2,Catwoman (1993),catwoman-1993,,2025-10-28 18:06:56,1
714,2,Catwoman (2002),catwoman-2002,,2025-10-28 18:06:56,1
715,2,Catwoman (2011),catwoman-2011,,2025-10-28 18:06:56,1
716,2,Constantine: The Hellblazer (2015),constantine-the-hellblazer-2015,,2025-10-28 18:06:56,1
717,2,Convergence Catwoman (2015),convergence-catwoman-2015,,2025-10-28 18:06:56,1
718,2,Convergence Superboy (2015),convergence-superboy-2015,,2025-10-28 18:06:56,1
720,2,DC Speechless! (2022),dc-speechless-2022,,2025-10-28 18:06:56,1
721,2,DCeased: Hope At World&#039;s End (2020),dceased-hope-at-world039s-end-2020,,2025-10-28 18:06:56,1
722,2,DCeased: Unkillables (2020),dceased-unkillables-2020,,2025-10-28 18:06:56,1
723,1,Generation X (1994),generation-x-1994,,2025-10-28 18:06:56,1
724,2,Detective Comics (2011),detective-comics-2011,,2025-10-28 18:06:56,1
725,2,Detective Comics (2016),detective-comics-2016,,2025-10-28 18:06:56,1
726,1,Secret Defenders (1993),secret-defenders-1993,,2025-10-28 18:06:56,1
727,2,DCeased (2019),dceased-2019,,2025-10-28 18:06:56,1
728,2,Flashpoint Beyond (2022),flashpoint-beyond-2022,,2025-10-28 18:06:56,1
729,1,Spider-Man/Punisher: Family Plot (1996),spider-man-punisher-family-plot-1996,,2025-10-28 18:06:56,1
730,1,Mystic Comics (1940),mystic-comics-1940,,2025-10-28 18:06:56,1
731,2,Forever Evil: Arkham War (2013),forever-evil-arkham-war-2013,,2025-10-28 18:06:56,1
732,2,From Beyond the Unknown (2020),from-beyond-the-unknown-2020,,2025-10-28 18:06:56,1
733,2,Future State: Catwoman (2021),future-state-catwoman-2021,,2025-10-28 18:06:56,1
734,2,Future State: Suicide Squad (2021),future-state-suicide-squad-2021,,2025-10-28 18:06:56,1
735,2,Gotham by Midnight (2014),gotham-by-midnight-2014,,2025-10-28 18:06:56,1
736,2,Gotham City Sirens (2009),gotham-city-sirens-2009,,2025-10-28 18:06:56,1
737,2,Green Lantern Corps (2006),green-lantern-corps-2006,,2025-10-28 18:06:56,1
738,2,Green Arrow (2016),green-arrow-2016,,2025-10-28 18:06:56,1
739,2,Harleen (2019),harleen-2019,,2025-10-28 18:06:56,1
740,2,Harley Quinn/Power Girl (2015),harley-quinn-power-girl-2015,,2025-10-28 18:06:56,1
741,2,Harley Quinn (2013),harley-quinn-2013,,2025-10-28 18:06:56,1
742,2,Harley Quinn (2016),harley-quinn-2016,,2025-10-28 18:06:56,1
743,2,Harley&#039;s Little Black Book (2015),harley039s-little-black-book-2015,,2025-10-28 18:06:56,1
744,2,Huntress: Year One (2008),huntress-year-one-2008,,2025-10-28 18:06:56,1
746,2,JSA (1999),jsa-1999,,2025-10-28 18:06:56,1
747,2,Justice (2006),justice-2006,,2025-10-28 18:06:56,1
748,2,Justice League (2016),justice-league-2016,,2025-10-28 18:06:56,1
749,2,Justice League (2018),justice-league-2018,,2025-10-28 18:06:56,1
750,2,Justice League of America (2013),justice-league-of-america-2013,,2025-10-28 18:06:56,1
751,1,Amazing Adventures (1970),amazing-adventures-1970,,2025-10-28 18:06:56,1
752,2,Katana (2013),katana-2013,,2025-10-28 18:06:56,1
753,1,Defenders (1972),defenders-1972,,2025-10-28 18:06:56,1
754,2,Red Hood &amp; the Outlaws (2016),red-hood-amp-the-outlaws-2016,,2025-10-28 18:06:56,1
755,2,Red Hood: Outlaw (2018),red-hood-outlaw-2018,,2025-10-28 18:06:56,1
757,2,Legends of the Dark Knight (2012),legends-of-the-dark-knight-2012,,2025-10-28 18:06:56,1
758,2,Lois Lane (2019),lois-lane-2019,,2025-10-28 18:06:56,1
759,2,Justice League vs. Suicide Squad (2016),justice-league-vs-suicide-squad-2016,,2025-10-28 18:06:56,1
760,2,JLA (1997),jla-1997,,2025-10-28 18:06:56,1
761,2,Mera: Queen of Atlantis (2018),mera-queen-of-atlantis-2018,,2025-10-28 18:06:56,1
762,2,World&#039;s Finest (2009),world039s-finest-2009,,2025-10-28 18:06:56,1
763,1,Excalibur (1988),excalibur-1988,,2025-10-28 18:06:56,1
764,2,Mystik U (2017),mystik-u-2017,,2025-10-28 18:06:56,1
765,2,Justice League: No Justice (2018),justice-league-no-justice-2018,,2025-10-28 18:06:56,1
766,2,DC Nation (2018),dc-nation-2018,,2025-10-28 18:06:56,1
767,2,DC: The New Frontier (2004),dc-the-new-frontier-2004,,2025-10-28 18:06:56,1
768,2,New Titans (1988),new-titans-1988,,2025-10-28 18:06:56,1
769,2,Nightwing (2011),nightwing-2011,,2025-10-28 18:06:56,1
770,2,Nightwing: The New Order (2017),nightwing-the-new-order-2017,,2025-10-28 18:06:56,1
771,719,The Boondock Saints: In Nomine Patris vol.3 (2011),the-boondock-saints-in-nomine-patris-vol3-2011,,2025-10-28 18:06:56,1
772,2,Nightwing (2016),nightwing-2016,,2025-10-28 18:06:56,1
773,2,Nubia &amp; the Amazons (2021),nubia-amp-the-amazons-2021,,2025-10-28 18:06:56,1
774,2,Trial of the Amazons: Wonder Girl (2022),trial-of-the-amazons-wonder-girl-2022,,2025-10-28 18:06:56,1
775,2,Harley Quinn Black + White + Red (2020),harley-quinn-black-white-red-2020,,2025-10-28 18:06:56,1
776,719,12-Gauge Comics One-shots,12-gauge-comics-one-shots,,2025-10-28 18:06:56,1
777,2,Plastic Man (2018),plastic-man-2018,,2025-10-28 18:06:56,1
778,2,Poison Ivy: Cycle of Life and Death (2016),poison-ivy-cycle-of-life-and-death-2016,,2025-10-28 18:06:56,1
779,2,Final Crisis: Revelations (2008),final-crisis-revelations-2008,,2025-10-28 18:06:56,1
780,2,The Ravagers (2012),the-ravagers-2012,,2025-10-28 18:06:56,1
781,719,The Boondock Saints: In Nomine Patris vol.2 (2010),the-boondock-saints-in-nomine-patris-vol2-2010,,2025-10-28 18:06:56,1
782,2,Rorschach (2020),rorschach-2020,,2025-10-28 18:06:56,1
783,2,Sensational Wonder Woman (2021),sensational-wonder-woman-2021,,2025-10-28 18:06:56,1
784,2,Shazam! (2018),shazam-2018,,2025-10-28 18:06:56,1
785,2,Suicide Squad Most Wanted: Deadshot and Katana,suicide-squad-most-wanted-deadshot-and-katana-2016,,2025-10-28 18:06:56,1
786,2,Suicide Squad Most Wanted: El Diablo &amp; Boomera,suicide-squad-most-wanted-el-diablo-amp-boomerang,,2025-10-28 18:06:56,1
787,2,Green Arrow (2001),green-arrow-2001,,2025-10-28 18:06:56,1
788,2,Suicide Squad: Get Joker! (2021),suicide-squad-get-joker-2021,,2025-10-28 18:06:56,1
789,2,Suicide Squad (2016),suicide-squad-2016,,2025-10-28 18:06:56,1
790,2,Suicide Squad (2019),suicide-squad-2019,,2025-10-28 18:06:56,1
791,2,Suicide Squad (2021),suicide-squad-2021,,2025-10-28 18:06:56,1
792,2,Suicide Squad (2011),suicide-squad-2011,,2025-10-28 18:06:56,1
793,2,New Suicide Squad (2014),new-suicide-squad-2014,,2025-10-28 18:06:56,1
794,4,The Deviant (2023),the-deviant-2023,,2025-10-28 18:06:56,1
795,2,Supergirl (2016),supergirl-2016,,2025-10-28 18:06:56,1
796,2,Superman: Silver Banshee (1998),superman-silver-banshee-1998,,2025-10-28 18:06:56,1
797,2,Superman: Son of Kal-El (2021),superman-son-of-kal-el-2021,,2025-10-28 18:06:56,1
798,2,Two-Face: Year One (2008),two-face-year-one-2008,,2025-10-28 18:06:56,1
799,2,Superman: Doomed (2014),superman-doomed-2014,,2025-10-28 18:06:56,1
800,2,Superman (2016),superman-2016,,2025-10-28 18:06:56,1
801,1,Secret Wars 2 (1985),secret-wars-2-1985,,2025-10-28 18:06:56,1
802,2,Superman: The Man of Steel (1991),superman-the-man-of-steel-1991,,2025-10-28 18:06:56,1
803,2,Superman: Up In the Sky (2019),superman-up-in-the-sky-2019,,2025-10-28 18:06:56,1
805,1,Gwen Stacy (2020),gwen-stacy-2020,,2025-10-28 18:06:56,1
806,2,Superman: World of New Krypton (2009),superman-world-of-new-krypton-2009,,2025-10-28 18:06:56,1
807,2,Superman: Secret Identity (2004),superman-secret-identity-2004,,2025-10-28 18:06:56,1
808,2,Superman/Wonder Woman (2013),superman-wonder-woman-2013,,2025-10-28 18:06:56,1
809,2,Super Sons (2017),super-sons-2017,,2025-10-28 18:06:56,1
810,2,Task Force Z (2021),task-force-z-2021,,2025-10-28 18:06:56,1
811,2,Teen Titans (2011),teen-titans-2011,,2025-10-28 18:06:56,1
812,2,Teen Titans (2014),teen-titans-2014,,2025-10-28 18:06:56,1
813,2,Teen Titans (2016),teen-titans-2016,,2025-10-28 18:06:56,1
814,2,The New Teen Titans (1980),the-new-teen-titans-1980,,2025-10-28 18:06:56,1
815,2,The Batman&#039;s Grave (2019),the-batman039s-grave-2019,,2025-10-28 18:06:56,1
